delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
DEL-07630,Partner-B,Alimentos,Bicicleta,Express,Centro,Lluvioso,49.3,0.8,4.0,4.3,No,Completada,3.9,12.14
DEL-07631,Partner-A,Electrónica,Bicicleta,Express,Sur,Nublado,34.5,0.7,3.0,3.5,No,Completada,4.4,13.36
DEL-07632,Partner-B,Electrónica,Urbano,Express,Occidente,Soleado,5.2,8.8,0.8,0.8,No,Completada,4.1,10.23
DEL-07633,Partner-E,Electrónica,Urbano,Estándar,Norte,Soleado,49.9,3.3,8.2,6.9,Yes,Retrasada,1.0,18.87
DEL-07634,Partner-A,Documentos,Moto,Estándar,Centro,Soleado,17.2,1.5,2.9,3.0,No,Completada,3.6,6.13
DEL-07635,Partner-C,Ropa,Moto,Express,Norte,Soleado,2.1,16.4,0.7,0.6,Yes,Completada,2.4,20.55
DEL-07636,Partner-A,Alimentos,Camión,Express,Occidente,Soleado,74.6,15.1,6.7,6.7,No,Completada,3.7,66.81
DEL-07637,Partner-C,Alimentos,Camión,Estándar,Sur,Nublado,16.7,18.3,4.5,3.2,Yes,Retrasada,1.3,32.44
DEL-07638,Partner-A,Documentos,Urbano,Estándar,Centro,Lluvioso,64.0,16.8,11.7,8.4,Yes,Retrasada,2.9,31.78
DEL-07639,Partner-E,Electrónica,Urbano,Estándar,Sur,Lluvioso,7.0,11.7,2.5,1.9,Yes,Retrasada,2.9,15.79
DEL-07640,Partner-C,Ropa,Camión,Express,Centro,Soleado,7.4,3.3,1.4,1.1,Yes,Completada,1.3,14.09
DEL-07641,Partner-A,Electrónica,Bicicleta,Estándar,Occidente,Soleado,2.9,18.9,1.4,1.2,Yes,Retrasada,1.7,10.75
DEL-07642,Partner-C,Documentos,Moto,Estándar,Sur,Nublado,11.0,5.8,2.3,2.1,Yes,Retrasada,1.3,9.28
DEL-07643,Partner-D,Alimentos,Camión,Express,Sur,Lluvioso,67.7,16.8,9.2,5.8,Yes,Retrasada,1.6,64.2
DEL-07644,Partner-D,Ropa,Urbano,Estándar,Norte,Soleado,18.5,12.7,3.0,3.2,No,Completada,4.7,15.22
DEL-07645,Partner-B,Alimentos,Moto,Estándar,Occidente,Lluvioso,17.7,5.6,3.6,2.9,Yes,Completada,3.3,14.58
DEL-07646,Partner-D,Ropa,Camión,Estándar,Sur,Lluvioso,11.0,11.5,2.7,2.4,Yes,Completada,2.2,21.34
DEL-07647,Partner-C,Ropa,Urbano,Express,Norte,Nublado,34.2,6.1,3.2,3.3,No,Completada,4.3,19.88
DEL-07648,Partner-C,Alimentos,Moto,Estándar,Occidente,Soleado,8.6,10.3,2.4,2.0,Yes,Retrasada,2.2,11.27
DEL-07649,Partner-C,Electrónica,Moto,Estándar,Sur,Lluvioso,70.4,13.3,12.1,9.0,Yes,Retrasada,2.7,36.56
DEL-07650,Partner-D,Alimentos,Urbano,Estándar,Norte,Lluvioso,27.8,15.8,5.7,4.0,Yes,Completada,1.6,24.62
DEL-07651,Partner-A,Documentos,Bicicleta,Estándar,Occidente,Soleado,33.1,1.1,5.4,4.8,Yes,Retrasada,1.6,12.01
DEL-07652,Partner-E,Electrónica,Bicicleta,Estándar,Occidente,Soleado,35.2,6.3,4.8,5.0,No,Completada,4.7,10.15
DEL-07653,Partner-B,Documentos,Bicicleta,Estándar,Centro,Nublado,53.5,16.5,7.2,7.2,No,Completada,3.6,23.86
DEL-07654,Partner-C,Documentos,Bicicleta,Express,Sur,Soleado,52.7,8.1,4.2,4.8,No,Completada,4.8,22.04
DEL-07655,Partner-E,Electrónica,Moto,Estándar,Sur,Lluvioso,48.3,12.1,9.1,6.7,Yes,Retrasada,1.5,22.57
DEL-07656,Partner-B,Alimentos,Urbano,Express,Sur,Nublado,25.7,1.8,3.2,2.6,Yes,Retrasada,1.1,16.55
DEL-07657,Partner-C,Ropa,Bicicleta,Estándar,Sur,Nublado,59.3,15.6,6.3,7.6,No,Completada,3.6,25.85
DEL-07658,Partner-E,Ropa,Bicicleta,Estándar,Sur,Nublado,69.7,6.4,9.0,9.2,No,Completada,4.2,19.82
DEL-07659,Partner-A,Alimentos,Bicicleta,Estándar,Norte,Nublado,23.6,19.9,3.6,3.4,Yes,Retrasada,2.2,16.56
DEL-07660,Partner-C,Documentos,Camión,Estándar,Norte,Lluvioso,60.5,11.8,13.6,8.3,Yes,Retrasada,3.4,46.21
DEL-07661,Partner-D,Electrónica,Bicicleta,Estándar,Occidente,Lluvioso,28.3,0.6,5.3,4.3,Yes,Retrasada,3.3,5.69
DEL-07662,Partner-E,Documentos,Moto,Estándar,Centro,Lluvioso,73.9,19.6,11.9,9.9,Yes,Retrasada,1.4,36.65
DEL-07663,Partner-B,Documentos,Camión,Estándar,Norte,Lluvioso,18.0,19.7,3.9,3.0,Yes,Retrasada,3.3,33.99
DEL-07664,Partner-B,Documentos,Moto,Express,Norte,Soleado,23.2,5.7,3.2,2.6,Yes,Retrasada,3.5,17.92
DEL-07665,Partner-D,Ropa,Urbano,Estándar,Occidente,Lluvioso,64.1,16.9,12.2,8.8,Yes,Retrasada,2.6,32.78
DEL-07666,Partner-E,Alimentos,Bicicleta,Estándar,Norte,Soleado,70.9,14.5,8.1,9.4,No,Completada,4.3,27.59
DEL-07667,Partner-A,Electrónica,Urbano,Estándar,Sur,Soleado,14.1,10.3,2.7,2.7,No,Completada,3.8,13.73
DEL-07668,Partner-A,Ropa,Moto,Express,Occidente,Nublado,10.2,18.0,1.5,1.2,Yes,Retrasada,2.1,26.93
DEL-07669,Partner-B,Alimentos,Camión,Estándar,Sur,Nublado,48.0,10.4,9.2,6.8,Yes,Retrasada,3.1,38.51
DEL-07670,Partner-A,Documentos,Moto,Estándar,Norte,Nublado,35.4,15.4,6.5,5.2,Yes,Retrasada,2.9,23.44
DEL-07671,Partner-E,Alimentos,Bicicleta,Estándar,Sur,Lluvioso,63.0,5.7,9.1,8.4,Yes,Retrasada,3.0,18.55
DEL-07672,Partner-C,Alimentos,Moto,Express,Norte,Nublado,46.7,8.4,4.2,4.4,No,Completada,4.6,30.29
DEL-07673,Partner-D,Electrónica,Moto,Express,Occidente,Nublado,43.8,15.9,5.0,4.0,Yes,Retrasada,1.5,37.56
DEL-07674,Partner-B,Ropa,Moto,Estándar,Centro,Nublado,14.1,1.8,2.9,2.3,Yes,Completada,2.1,7.77
DEL-07675,Partner-A,Documentos,Moto,Estándar,Centro,Nublado,39.8,19.1,6.8,5.8,Yes,Completada,2.2,28.82
DEL-07676,Partner-C,Ropa,Bicicleta,Estándar,Sur,Lluvioso,27.9,1.1,3.8,3.9,No,Completada,3.7,9.57
DEL-07677,Partner-C,Alimentos,Urbano,Express,Centro,Lluvioso,26.8,14.9,3.6,2.7,Yes,Retrasada,1.5,26.09
DEL-07678,Partner-D,Electrónica,Camión,Express,Norte,Lluvioso,62.6,10.8,8.9,5.8,Yes,Retrasada,2.9,57.25
DEL-07679,Partner-A,Alimentos,Camión,Estándar,Occidente,Soleado,42.4,13.5,8.7,6.3,Yes,Retrasada,2.4,34.16
DEL-07680,Partner-A,Electrónica,Camión,Express,Norte,Lluvioso,34.0,6.1,4.7,3.2,Yes,Retrasada,1.3,30.45
DEL-07681,Partner-D,Ropa,Urbano,Estándar,Sur,Lluvioso,70.3,14.5,11.8,9.5,Yes,Retrasada,1.2,31.33
DEL-07682,Partner-C,Electrónica,Bicicleta,Express,Norte,Soleado,39.1,3.2,3.7,3.9,No,Completada,3.7,13.82
DEL-07683,Partner-B,Electrónica,Urbano,Express,Centro,Lluvioso,67.5,5.8,9.5,6.0,Yes,Completada,2.5,31.04
DEL-07684,Partner-A,Documentos,Moto,Express,Sur,Lluvioso,31.7,9.6,3.5,3.1,Yes,Completada,1.9,26.13
DEL-07685,Partner-B,Electrónica,Bicicleta,Estándar,Sur,Lluvioso,60.7,17.4,10.1,8.1,Yes,Retrasada,2.2,23.39
DEL-07686,Partner-A,Documentos,Moto,Estándar,Centro,Soleado,53.1,16.2,8.0,7.0,Yes,Retrasada,1.2,32.77
DEL-07687,Partner-B,Ropa,Moto,Estándar,Centro,Lluvioso,50.8,8.6,7.8,6.7,Yes,Retrasada,1.6,26.11
DEL-07688,Partner-E,Documentos,Bicicleta,Estándar,Occidente,Nublado,7.2,19.5,1.7,2.0,No,Completada,4.2,16.73
DEL-07689,Partner-B,Documentos,Bicicleta,Estándar,Centro,Lluvioso,42.4,2.7,7.7,5.9,Yes,Retrasada,2.2,12.39
DEL-07690,Partner-E,Alimentos,Moto,Express,Norte,Nublado,40.9,3.9,4.4,3.8,Yes,Retrasada,1.1,22.74
DEL-07691,Partner-B,Electrónica,Moto,Express,Sur,Nublado,27.9,6.0,3.1,2.6,Yes,Retrasada,1.6,21.18
DEL-07692,Partner-C,Ropa,Camión,Estándar,Norte,Lluvioso,14.9,10.7,3.9,2.6,Yes,Completada,1.9,24.49
DEL-07693,Partner-C,Electrónica,Camión,Estándar,Sur,Lluvioso,25.9,11.9,4.7,3.6,Yes,Retrasada,3.0,24.9
DEL-07694,Partner-C,Electrónica,Urbano,Estándar,Occidente,Soleado,28.2,10.0,4.2,4.4,No,Completada,4.1,21.04
DEL-07695,Partner-E,Ropa,Moto,Express,Centro,Lluvioso,4.6,4.1,2.0,1.2,Yes,Retrasada,3.1,7.3
DEL-07696,Partner-E,Documentos,Urbano,Estándar,Sur,Soleado,13.7,11.5,2.6,2.5,No,Completada,4.7,17.2
DEL-07697,Partner-E,Ropa,Moto,Express,Occidente,Lluvioso,27.7,10.1,3.2,2.5,Yes,Retrasada,2.5,25.78
DEL-07698,Partner-D,Documentos,Bicicleta,Estándar,Norte,Soleado,45.0,4.4,6.2,6.4,No,Completada,4.2,11.98
DEL-07699,Partner-D,Electrónica,Urbano,Estándar,Norte,Lluvioso,11.4,19.5,2.4,2.4,No,Completada,4.8,19.0
DEL-07700,Partner-C,Alimentos,Camión,Express,Sur,Nublado,69.6,0.8,8.7,6.1,Yes,Completada,2.9,41.46
DEL-07701,Partner-D,Alimentos,Moto,Express,Norte,Soleado,4.5,1.7,0.9,0.9,No,Completada,3.6,5.0
DEL-07702,Partner-A,Documentos,Camión,Estándar,Sur,Lluvioso,50.4,8.3,9.4,7.2,Yes,Completada,3.2,32.72
DEL-07703,Partner-C,Electrónica,Moto,Estándar,Occidente,Lluvioso,59.7,18.1,11.7,8.2,Yes,Completada,2.5,36.13
DEL-07704,Partner-B,Alimentos,Bicicleta,Estándar,Norte,Nublado,57.0,9.2,6.8,7.4,No,Completada,4.9,19.29
DEL-07705,Partner-A,Alimentos,Urbano,Express,Norte,Lluvioso,74.1,6.1,11.0,6.5,Yes,Completada,1.3,33.61
DEL-07706,Partner-D,Documentos,Camión,Express,Occidente,Nublado,73.4,9.0,9.5,6.3,Yes,Retrasada,2.7,61.48
DEL-07707,Partner-B,Alimentos,Camión,Express,Norte,Lluvioso,11.1,9.2,2.6,1.6,Yes,Retrasada,1.4,22.59
DEL-07708,Partner-C,Ropa,Urbano,Express,Norte,Nublado,7.5,7.6,1.0,1.1,No,Completada,3.7,11.68
DEL-07709,Partner-E,Ropa,Moto,Estándar,Norte,Lluvioso,55.4,5.4,10.6,7.8,Yes,Retrasada,1.2,21.21
DEL-07710,Partner-D,Alimentos,Camión,Express,Occidente,Lluvioso,23.4,7.1,3.7,2.4,Yes,Completada,1.4,28.8
DEL-07711,Partner-B,Documentos,Urbano,Estándar,Norte,Lluvioso,52.0,7.8,9.8,7.2,Yes,Retrasada,2.3,21.4
DEL-07712,Partner-B,Documentos,Bicicleta,Estándar,Occidente,Lluvioso,58.4,3.5,9.0,8.0,Yes,Completada,2.1,17.99
DEL-07713,Partner-B,Documentos,Camión,Express,Centro,Nublado,49.5,6.1,6.2,4.4,Yes,Completada,2.9,38.98
DEL-07714,Partner-A,Electrónica,Camión,Express,Norte,Lluvioso,19.0,11.5,3.4,2.0,Yes,Retrasada,1.3,31.61
DEL-07715,Partner-B,Documentos,Urbano,Estándar,Sur,Lluvioso,8.7,13.0,2.3,2.0,Yes,Retrasada,1.5,15.97
DEL-07716,Partner-D,Alimentos,Camión,Express,Sur,Soleado,59.5,8.8,5.8,5.1,Yes,Completada,2.0,53.01
DEL-07717,Partner-D,Alimentos,Urbano,Estándar,Centro,Lluvioso,39.8,8.1,7.2,5.4,Yes,Retrasada,2.7,17.06
DEL-07718,Partner-B,Electrónica,Bicicleta,Express,Sur,Soleado,20.9,6.9,2.7,2.4,Yes,Retrasada,1.0,13.76
DEL-07719,Partner-A,Electrónica,Urbano,Express,Centro,Lluvioso,8.6,16.8,1.4,1.1,Yes,Retrasada,2.2,25.72
DEL-07720,Partner-B,Alimentos,Camión,Express,Occidente,Soleado,40.7,4.1,4.6,3.9,Yes,Retrasada,3.4,34.5
DEL-07721,Partner-C,Ropa,Camión,Express,Norte,Soleado,8.4,19.0,1.0,1.0,No,Completada,3.7,36.61
DEL-07722,Partner-C,Electrónica,Moto,Express,Occidente,Nublado,23.8,8.7,3.2,2.7,Yes,Completada,3.1,19.26
DEL-07723,Partner-E,Electrónica,Bicicleta,Express,Occidente,Nublado,27.1,15.3,2.4,2.6,No,Completada,4.5,17.48
DEL-07724,Partner-C,Documentos,Urbano,Express,Occidente,Soleado,28.3,17.3,3.3,3.0,Yes,Completada,1.5,31.17
DEL-07725,Partner-B,Ropa,Moto,Estándar,Occidente,Lluvioso,18.8,15.3,3.8,2.9,Yes,Retrasada,1.5,20.95
DEL-07726,Partner-B,Ropa,Bicicleta,Express,Occidente,Nublado,4.5,16.2,0.7,0.7,No,Completada,3.5,12.52
DEL-07727,Partner-D,Electrónica,Moto,Estándar,Sur,Nublado,31.0,14.4,4.7,4.5,No,Completada,4.9,19.49
DEL-07728,Partner-C,Documentos,Urbano,Express,Centro,Soleado,58.8,7.8,6.3,5.4,Yes,Completada,2.2,32.6
DEL-07729,Partner-E,Documentos,Moto,Estándar,Sur,Lluvioso,6.6,13.6,2.2,1.7,Yes,Retrasada,1.7,14.07
DEL-07730,Partner-E,Electrónica,Bicicleta,Express,Centro,Soleado,26.0,20.0,2.1,2.6,No,Completada,4.3,26.59
DEL-07731,Partner-B,Documentos,Bicicleta,Estándar,Sur,Nublado,74.6,5.2,11.7,10.0,Yes,Completada,2.7,22.98
DEL-07732,Partner-D,Documentos,Camión,Estándar,Centro,Soleado,8.2,17.8,1.4,1.5,No,Completada,3.6,28.86
DEL-07733,Partner-C,Documentos,Bicicleta,Express,Norte,Lluvioso,9.3,8.4,1.6,1.4,Yes,Retrasada,3.4,7.51
DEL-07734,Partner-A,Electrónica,Camión,Estándar,Sur,Soleado,12.7,2.1,2.3,2.1,Yes,Retrasada,1.8,11.27
DEL-07735,Partner-C,Electrónica,Camión,Express,Occidente,Nublado,15.2,4.2,1.9,1.8,Yes,Retrasada,1.5,19.94
DEL-07736,Partner-E,Electrónica,Camión,Express,Sur,Soleado,59.7,8.5,6.7,5.4,Yes,Retrasada,3.3,48.68
DEL-07737,Partner-E,Electrónica,Moto,Estándar,Sur,Lluvioso,9.8,2.4,2.4,1.7,Yes,Retrasada,1.5,5.0
DEL-07738,Partner-E,Documentos,Moto,Express,Occidente,Soleado,12.3,2.2,1.5,1.4,Yes,Completada,2.0,7.28
DEL-07739,Partner-D,Electrónica,Urbano,Estándar,Norte,Soleado,39.3,14.2,6.4,5.9,Yes,Retrasada,1.7,22.1
DEL-07740,Partner-D,Documentos,Urbano,Express,Norte,Soleado,39.4,19.6,4.5,3.6,Yes,Retrasada,1.0,36.84
DEL-07741,Partner-B,Documentos,Bicicleta,Express,Occidente,Nublado,38.7,17.1,3.9,3.4,Yes,Retrasada,1.2,26.92
DEL-07742,Partner-D,Electrónica,Bicicleta,Express,Sur,Nublado,16.7,10.8,2.0,2.0,No,Completada,3.6,10.91
DEL-07743,Partner-E,Electrónica,Moto,Estándar,Centro,Nublado,68.8,10.0,9.3,9.3,No,Completada,4.8,29.3
DEL-07744,Partner-D,Documentos,Moto,Estándar,Centro,Soleado,9.1,9.5,1.9,2.1,No,Completada,4.3,15.2
DEL-07745,Partner-A,Alimentos,Urbano,Express,Norte,Lluvioso,69.6,12.4,8.2,6.0,Yes,Completada,2.2,41.34
DEL-07746,Partner-D,Alimentos,Moto,Estándar,Occidente,Soleado,68.4,19.5,7.9,9.2,No,Completada,3.9,40.63
DEL-07747,Partner-A,Ropa,Camión,Express,Occidente,Nublado,18.4,19.5,1.9,1.8,Yes,Retrasada,1.3,41.52
DEL-07748,Partner-D,Alimentos,Moto,Express,Occidente,Nublado,4.1,18.1,0.7,0.8,No,Completada,4.0,24.09
DEL-07749,Partner-C,Alimentos,Bicicleta,Express,Norte,Nublado,46.8,6.2,4.7,4.2,Yes,Completada,2.8,18.13
DEL-07750,Partner-B,Documentos,Moto,Estándar,Sur,Soleado,45.8,6.8,7.2,6.4,Yes,Retrasada,3.4,23.32
DEL-07751,Partner-A,Electrónica,Camión,Estándar,Sur,Lluvioso,20.0,12.1,4.1,3.1,Yes,Retrasada,3.3,27.01
DEL-07752,Partner-A,Alimentos,Moto,Express,Occidente,Soleado,23.4,12.1,2.4,2.2,Yes,Retrasada,1.5,23.77
DEL-07753,Partner-C,Documentos,Moto,Estándar,Occidente,Nublado,72.4,3.6,11.7,9.8,Yes,Retrasada,1.1,26.5
DEL-07754,Partner-A,Electrónica,Camión,Estándar,Occidente,Nublado,73.3,18.8,11.8,9.6,Yes,Retrasada,1.7,58.53
DEL-07755,Partner-C,Documentos,Camión,Express,Centro,Lluvioso,48.5,15.1,5.6,4.5,Yes,Retrasada,2.3,51.37
DEL-07756,Partner-B,Ropa,Bicicleta,Express,Occidente,Nublado,12.8,7.8,1.3,1.5,No,Completada,4.9,7.89
DEL-07757,Partner-D,Alimentos,Bicicleta,Estándar,Sur,Soleado,1.7,11.8,0.8,0.8,No,Completada,3.9,11.16
DEL-07758,Partner-D,Ropa,Camión,Estándar,Sur,Nublado,59.8,8.2,9.6,7.8,Yes,Completada,2.1,41.51
DEL-07759,Partner-C,Ropa,Bicicleta,Estándar,Norte,Soleado,52.9,2.4,6.4,7.2,No,Completada,3.6,14.37
DEL-07760,Partner-C,Alimentos,Bicicleta,Estándar,Sur,Soleado,2.3,10.2,1.1,1.4,No,Completada,4.6,9.44
DEL-07761,Partner-C,Electrónica,Moto,Express,Norte,Lluvioso,50.9,11.3,7.8,4.8,Yes,Completada,3.4,35.26
DEL-07762,Partner-C,Documentos,Urbano,Estándar,Sur,Soleado,22.4,9.1,4.8,3.9,Yes,Retrasada,3.2,18.01
DEL-07763,Partner-E,Alimentos,Camión,Express,Norte,Soleado,1.7,4.3,0.9,0.8,Yes,Retrasada,2.1,6.89
DEL-07764,Partner-B,Alimentos,Camión,Estándar,Occidente,Lluvioso,58.2,4.3,11.2,7.6,Yes,Retrasada,1.7,34.42
DEL-07765,Partner-C,Ropa,Bicicleta,Express,Sur,Soleado,4.1,15.5,0.6,0.7,No,Completada,3.8,12.07
DEL-07766,Partner-D,Documentos,Camión,Estándar,Norte,Soleado,21.6,0.8,4.1,3.6,Yes,Retrasada,2.6,13.96
DEL-07767,Partner-E,Alimentos,Urbano,Estándar,Norte,Nublado,32.7,8.8,6.3,5.1,Yes,Retrasada,1.6,18.91
DEL-07768,Partner-A,Documentos,Camión,Estándar,Norte,Lluvioso,57.9,6.4,9.9,7.7,Yes,Completada,1.7,36.99
DEL-07769,Partner-B,Alimentos,Bicicleta,Estándar,Centro,Soleado,39.0,0.2,4.8,5.4,No,Completada,4.2,6.39
DEL-07770,Partner-A,Documentos,Camión,Express,Occidente,Lluvioso,39.6,18.5,5.7,3.9,Yes,Retrasada,1.2,55.22
DEL-07771,Partner-C,Alimentos,Moto,Express,Sur,Lluvioso,33.0,11.9,4.0,3.3,Yes,Completada,3.3,27.43
DEL-07772,Partner-E,Alimentos,Camión,Estándar,Sur,Nublado,70.0,13.5,10.0,9.3,Yes,Completada,3.2,50.38
DEL-07773,Partner-A,Alimentos,Camión,Express,Sur,Lluvioso,20.5,17.0,3.1,2.0,Yes,Retrasada,2.6,40.3
DEL-07774,Partner-B,Alimentos,Bicicleta,Estándar,Sur,Nublado,36.4,19.4,5.8,5.4,Yes,Retrasada,2.3,16.85
DEL-07775,Partner-C,Alimentos,Urbano,Estándar,Sur,Nublado,44.5,7.8,7.7,6.2,Yes,Retrasada,1.5,19.48
DEL-07776,Partner-B,Alimentos,Camión,Estándar,Occidente,Soleado,30.7,9.7,4.7,4.2,Yes,Retrasada,1.2,30.04
DEL-07777,Partner-C,Electrónica,Urbano,Estándar,Norte,Lluvioso,49.2,7.0,9.6,6.8,Yes,Retrasada,1.2,18.68
DEL-07778,Partner-E,Ropa,Bicicleta,Estándar,Occidente,Lluvioso,56.8,18.6,10.1,7.9,Yes,Retrasada,1.6,23.25
DEL-07779,Partner-D,Electrónica,Moto,Estándar,Occidente,Lluvioso,67.0,13.8,14.4,8.8,Yes,Retrasada,2.6,32.28
DEL-07780,Partner-E,Documentos,Camión,Express,Sur,Nublado,53.2,12.7,5.4,5.0,Yes,Retrasada,2.6,50.75
DEL-07781,Partner-D,Ropa,Moto,Estándar,Centro,Nublado,65.2,16.5,12.0,9.0,Yes,Retrasada,2.0,35.85
DEL-07782,Partner-A,Electrónica,Camión,Estándar,Centro,Nublado,68.5,9.3,11.9,8.9,Yes,Retrasada,3.0,43.85
DEL-07783,Partner-C,Electrónica,Moto,Estándar,Sur,Lluvioso,50.5,8.3,10.2,6.7,Yes,Retrasada,1.0,22.19
DEL-07784,Partner-D,Ropa,Bicicleta,Express,Centro,Nublado,24.2,2.5,2.4,2.4,No,Completada,4.1,11.8
DEL-07785,Partner-E,Electrónica,Camión,Estándar,Sur,Soleado,21.9,12.4,3.6,3.4,Yes,Completada,2.4,29.16
DEL-07786,Partner-A,Electrónica,Bicicleta,Express,Sur,Soleado,39.8,1.8,4.2,3.6,Yes,Completada,3.2,11.85
DEL-07787,Partner-C,Electrónica,Bicicleta,Estándar,Norte,Soleado,64.4,3.5,8.5,8.6,No,Completada,4.9,16.32
DEL-07788,Partner-A,Documentos,Camión,Estándar,Norte,Nublado,22.6,18.1,4.3,3.6,Yes,Completada,2.3,33.78
DEL-07789,Partner-A,Documentos,Moto,Express,Sur,Lluvioso,66.2,14.4,6.8,6.0,Yes,Retrasada,2.8,41.11
DEL-07790,Partner-A,Documentos,Bicicleta,Estándar,Centro,Lluvioso,43.4,6.8,6.7,6.2,Yes,Retrasada,1.7,15.12
DEL-07791,Partner-B,Alimentos,Urbano,Express,Occidente,Lluvioso,68.0,17.2,8.7,5.9,Yes,Retrasada,3.0,47.7
DEL-07792,Partner-B,Alimentos,Bicicleta,Estándar,Norte,Lluvioso,4.6,7.1,1.8,1.3,Yes,Retrasada,2.5,9.13
DEL-07793,Partner-A,Alimentos,Moto,Express,Norte,Soleado,69.9,16.7,5.6,6.3,No,Completada,3.8,45.18
DEL-07794,Partner-B,Ropa,Moto,Express,Centro,Lluvioso,59.7,9.6,7.9,5.4,Yes,Retrasada,2.4,32.5
DEL-07795,Partner-D,Documentos,Bicicleta,Express,Centro,Soleado,74.3,1.7,5.5,6.3,No,Completada,4.6,19.95
DEL-07796,Partner-C,Ropa,Bicicleta,Express,Sur,Soleado,72.3,15.1,6.8,6.1,Yes,Completada,2.6,28.82
DEL-07797,Partner-B,Alimentos,Camión,Estándar,Sur,Soleado,38.5,6.3,5.8,5.5,Yes,Completada,2.9,29.3
DEL-07798,Partner-E,Documentos,Moto,Estándar,Centro,Lluvioso,20.9,3.3,3.7,3.1,Yes,Completada,1.0,10.21
DEL-07799,Partner-D,Documentos,Moto,Express,Sur,Soleado,58.5,8.0,6.3,5.5,Yes,Retrasada,1.9,30.54
DEL-07800,Partner-E,Ropa,Bicicleta,Estándar,Norte,Lluvioso,25.8,12.4,4.4,4.0,Yes,Retrasada,1.5,12.33
DEL-07801,Partner-B,Ropa,Moto,Estándar,Centro,Soleado,22.3,19.6,3.6,3.4,Yes,Retrasada,1.6,24.06
DEL-07802,Partner-A,Alimentos,Moto,Estándar,Norte,Nublado,61.0,7.1,9.1,8.0,Yes,Completada,3.2,25.78
DEL-07803,Partner-E,Ropa,Moto,Express,Centro,Soleado,72.2,0.8,7.4,6.4,Yes,Retrasada,1.0,27.57
DEL-07804,Partner-A,Documentos,Moto,Estándar,Sur,Nublado,43.4,17.9,6.5,6.0,Yes,Retrasada,1.7,27.38
DEL-07805,Partner-C,Alimentos,Urbano,Express,Sur,Lluvioso,35.3,5.2,5.1,3.5,Yes,Retrasada,3.2,19.56
DEL-07806,Partner-C,Alimentos,Urbano,Estándar,Centro,Soleado,63.3,5.2,10.3,8.4,Yes,Retrasada,1.2,26.15
DEL-07807,Partner-A,Documentos,Camión,Express,Occidente,Soleado,63.8,1.0,6.6,5.4,Yes,Retrasada,2.6,43.7
DEL-07808,Partner-E,Ropa,Moto,Express,Centro,Soleado,73.5,7.6,7.5,6.4,Yes,Retrasada,2.7,37.39
DEL-07809,Partner-B,Electrónica,Urbano,Estándar,Norte,Soleado,55.0,19.6,9.1,7.4,Yes,Completada,3.3,37.05
DEL-07810,Partner-A,Documentos,Moto,Estándar,Occidente,Lluvioso,61.5,9.4,11.8,8.4,Yes,Completada,2.3,27.04
DEL-07811,Partner-D,Documentos,Urbano,Express,Sur,Lluvioso,74.6,9.4,8.5,6.3,Yes,Retrasada,1.8,38.63
DEL-07812,Partner-A,Ropa,Moto,Express,Centro,Lluvioso,71.9,20.0,9.3,6.4,Yes,Retrasada,1.0,49.85
DEL-07813,Partner-E,Ropa,Camión,Estándar,Norte,Soleado,49.8,10.7,8.1,7.0,Yes,Retrasada,1.5,33.52
DEL-07814,Partner-C,Documentos,Urbano,Express,Norte,Nublado,24.4,15.8,2.9,2.6,Yes,Retrasada,2.2,28.05
DEL-07815,Partner-B,Alimentos,Bicicleta,Express,Sur,Nublado,10.1,18.7,1.7,1.6,Yes,Retrasada,1.9,18.2
DEL-07816,Partner-B,Documentos,Bicicleta,Express,Norte,Nublado,46.2,13.6,4.2,4.4,No,Completada,4.6,21.52
DEL-07817,Partner-E,Ropa,Urbano,Express,Occidente,Soleado,10.3,11.1,1.5,1.3,Yes,Completada,3.0,17.7
DEL-07818,Partner-C,Electrónica,Urbano,Estándar,Norte,Lluvioso,68.9,19.6,11.1,9.2,Yes,Retrasada,2.6,38.49
DEL-07819,Partner-B,Electrónica,Moto,Estándar,Norte,Nublado,13.7,16.6,2.7,2.3,Yes,Completada,1.6,16.67
DEL-07820,Partner-C,Electrónica,Camión,Estándar,Norte,Soleado,38.4,1.7,6.8,5.7,Yes,Retrasada,3.2,18.35
DEL-07821,Partner-E,Alimentos,Bicicleta,Estándar,Norte,Lluvioso,62.6,3.8,11.0,8.3,Yes,Retrasada,2.8,15.91
DEL-07822,Partner-B,Documentos,Urbano,Express,Sur,Soleado,8.9,3.6,0.9,1.0,No,Completada,4.8,10.35
DEL-07823,Partner-C,Electrónica,Moto,Estándar,Occidente,Nublado,18.7,1.9,2.6,2.9,No,Completada,3.7,10.94
DEL-07824,Partner-E,Ropa,Moto,Estándar,Norte,Nublado,25.3,7.9,4.5,3.7,Yes,Completada,2.7,16.58
DEL-07825,Partner-E,Electrónica,Moto,Express,Centro,Lluvioso,39.5,15.8,6.0,3.5,Yes,Retrasada,1.1,30.94
DEL-07826,Partner-D,Alimentos,Moto,Estándar,Centro,Soleado,44.4,10.0,7.6,6.1,Yes,Retrasada,1.7,19.47
DEL-07827,Partner-A,Alimentos,Bicicleta,Express,Centro,Nublado,70.4,6.2,7.1,6.3,Yes,Retrasada,1.2,25.02
