customer_id,company_size,plan,monthly_usage,support_tickets,contract_length,monthly_revenue,churned,days_since_last_login,num_users,industry
CUST1820,Enterprise,Enterprise,965.36,2,36,2417.68,0,1,222,Retail
CUST1821,Small,Basic,203.76,10,6,345.64,0,16,20,Retail
CUST1822,Small,Basic,171.82,6,12,321.85,0,27,9,Finance
CUST1823,Medium,Professional,530.91,6,24,1171.03,0,12,29,Retail
CUST1824,Medium,Professional,410.8,6,12,1268.56,0,9,25,Finance
CUST1825,Small,Basic,223.86,3,6,434.45,0,31,19,Finance
CUST1826,Small,Basic,151.79,8,6,340.07,1,25,9,Finance
CUST1827,Small,Basic,138.96,3,12,355.61,1,68,12,Technology
CUST1828,Medium,Professional,487.87,4,12,694.43,1,38,35,Technology
CUST1829,Medium,Professional,405.47,6,12,1513.65,0,34,58,Finance
CUST1830,Medium,Professional,675.55,4,12,1372.93,1,31,50,Technology
CUST1831,Small,Basic,165.13,2,12,372.07,1,49,16,Technology
CUST1832,Enterprise,Enterprise,989.34,2,36,3044.52,0,9,121,Manufacturing
CUST1833,Small,Basic,221.21,5,6,326.97,0,28,6,Healthcare
CUST1834,Small,Basic,146.34,8,6,352.52,1,15,17,Healthcare
CUST1835,Small,Basic,285.21,10,12,434.99,1,41,18,Finance
CUST1836,Small,Basic,234.98,8,6,329.28,0,18,6,Finance
CUST1837,Enterprise,Enterprise,910.94,1,36,2524.41,0,10,121,Healthcare
CUST1838,Medium,Professional,655.59,6,12,968.98,0,3,43,Finance
CUST1839,Small,Basic,252.23,5,6,400.0,1,9,13,Finance
CUST1840,Enterprise,Enterprise,995.84,3,36,3011.43,0,12,235,Healthcare
CUST1841,Medium,Professional,588.7,6,24,1265.89,0,21,56,Retail
CUST1842,Enterprise,Enterprise,1014.42,3,36,4036.91,0,2,211,Healthcare
CUST1843,Small,Basic,193.17,6,6,341.54,1,65,10,Healthcare
CUST1844,Small,Basic,193.93,8,12,366.55,0,38,17,Healthcare
CUST1845,Small,Basic,84.18,7,12,385.66,1,15,12,Finance
CUST1846,Small,Basic,212.67,5,12,383.14,0,31,14,Manufacturing
CUST1847,Enterprise,Enterprise,870.79,0,36,3799.16,0,14,129,Finance
CUST1848,Medium,Professional,312.0,6,12,1483.78,0,7,54,Finance
CUST1849,Enterprise,Enterprise,1283.91,3,36,4318.1,0,2,142,Retail
CUST1850,Small,Basic,234.78,4,12,368.15,0,55,10,Retail
CUST1851,Enterprise,Enterprise,738.89,3,36,4441.32,0,6,166,Retail
CUST1852,Enterprise,Enterprise,1400.25,1,36,2207.34,0,7,106,Finance
CUST1853,Medium,Professional,377.99,1,12,1164.88,0,7,52,Manufacturing
CUST1854,Medium,Professional,626.12,4,24,800.95,1,34,27,Technology
CUST1855,Small,Basic,264.08,4,12,344.18,0,16,6,Healthcare
CUST1856,Small,Basic,106.68,3,12,322.87,0,27,11,Finance
CUST1857,Enterprise,Enterprise,858.77,1,24,2886.89,0,12,122,Retail
CUST1858,Medium,Professional,540.37,2,12,911.91,0,36,58,Healthcare
CUST1859,Enterprise,Enterprise,1361.8,1,36,4786.06,0,7,188,Manufacturing
CUST1860,Medium,Professional,300.57,3,12,1365.77,0,30,53,Finance
CUST1861,Enterprise,Enterprise,1105.82,0,24,4695.87,0,15,157,Finance
CUST1862,Medium,Professional,615.16,1,24,1341.39,0,32,54,Technology
CUST1863,Small,Basic,74.94,10,12,321.0,0,28,8,Finance
CUST1864,Medium,Professional,566.49,6,24,1056.5,0,27,36,Retail
CUST1865,Medium,Professional,477.05,3,24,932.09,0,8,41,Healthcare
CUST1866,Enterprise,Enterprise,1207.79,2,24,4346.06,0,8,139,Finance
CUST1867,Medium,Professional,371.46,3,12,973.25,0,25,34,Healthcare
CUST1868,Enterprise,Enterprise,893.79,3,36,4759.94,0,7,186,Finance
CUST1869,Medium,Professional,341.82,2,24,1245.74,0,0,42,Technology
CUST1870,Small,Basic,87.12,3,12,382.64,0,28,14,Healthcare
CUST1871,Medium,Professional,391.7,6,24,998.96,0,30,28,Finance
CUST1872,Small,Basic,112.86,3,12,329.3,0,22,13,Manufacturing
CUST1873,Small,Basic,191.56,7,6,364.89,1,42,18,Technology
CUST1874,Medium,Professional,536.37,4,12,981.94,0,35,30,Technology
CUST1875,Small,Basic,158.65,4,6,310.36,1,1,5,Finance
CUST1876,Small,Basic,192.89,8,6,316.23,1,51,7,Manufacturing
CUST1877,Medium,Professional,386.25,2,24,1564.67,0,27,50,Retail
CUST1878,Small,Basic,165.1,7,6,358.25,1,67,10,Manufacturing
CUST1879,Medium,Professional,676.28,6,12,1347.79,0,36,51,Manufacturing
CUST1880,Small,Basic,97.09,10,12,329.68,1,42,7,Healthcare
CUST1881,Small,Basic,243.65,9,6,323.28,1,48,10,Technology
CUST1882,Medium,Professional,584.39,1,12,920.32,0,8,54,Healthcare
CUST1883,Medium,Professional,498.56,3,24,1278.15,0,36,44,Retail
CUST1884,Enterprise,Enterprise,1041.3,0,36,3212.2,0,8,122,Manufacturing
CUST1885,Small,Basic,99.79,8,12,373.68,1,34,12,Technology
CUST1886,Small,Basic,84.34,8,12,349.97,1,28,19,Retail
CUST1887,Medium,Professional,344.05,5,24,934.67,0,10,54,Technology
CUST1888,Medium,Professional,666.47,5,24,892.33,0,35,40,Finance
CUST1889,Medium,Professional,399.21,3,24,857.17,0,16,47,Healthcare
CUST1890,Medium,Professional,544.79,4,24,1069.97,0,36,44,Healthcare
CUST1891,Small,Basic,118.95,9,12,391.86,1,36,12,Retail
CUST1892,Enterprise,Enterprise,816.88,0,24,5525.88,0,10,167,Healthcare
CUST1893,Medium,Professional,339.9,2,24,947.99,0,6,55,Finance
CUST1894,Medium,Professional,604.67,4,24,860.58,0,20,28,Retail
CUST1895,Small,Basic,134.17,4,12,393.52,1,16,14,Retail
CUST1896,Small,Basic,282.23,4,12,391.73,0,28,13,Technology
CUST1897,Small,Basic,233.46,9,6,405.87,0,42,16,Technology
CUST1898,Medium,Professional,685.54,5,24,1360.52,0,27,50,Healthcare
CUST1899,Enterprise,Enterprise,1142.04,1,36,1275.29,0,8,155,Technology
CUST1900,Small,Basic,62.01,5,12,352.32,0,37,7,Manufacturing
CUST1901,Enterprise,Enterprise,1386.38,1,24,1671.17,0,9,140,Finance
CUST1902,Small,Basic,215.82,8,6,322.89,0,64,11,Finance
CUST1903,Enterprise,Enterprise,1268.6,1,36,1697.87,0,8,238,Manufacturing
CUST1904,Enterprise,Enterprise,1050.52,2,36,1778.8,0,2,139,Retail
CUST1905,Enterprise,Enterprise,882.7,2,24,4360.93,0,1,177,Finance
CUST1906,Medium,Professional,600.64,6,24,1115.99,0,10,42,Retail
CUST1907,Medium,Professional,306.5,3,12,941.52,0,25,34,Finance
CUST1908,Small,Basic,152.07,9,12,315.81,0,8,5,Technology
CUST1909,Medium,Professional,475.02,4,12,947.95,0,9,52,Technology
CUST1910,Medium,Professional,411.2,3,12,1342.59,0,13,45,Retail
CUST1911,Enterprise,Enterprise,836.5,0,36,3155.86,0,6,248,Finance
CUST1912,Small,Basic,72.72,4,6,406.97,0,20,14,Finance
CUST1913,Small,Basic,279.07,6,12,409.23,0,69,16,Finance
CUST1914,Enterprise,Enterprise,1359.87,3,36,3289.47,0,3,221,Technology
CUST1915,Enterprise,Enterprise,1211.86,1,36,1133.2,0,14,146,Retail
CUST1916,Medium,Professional,362.22,5,12,1245.52,0,2,46,Manufacturing
CUST1917,Enterprise,Enterprise,1270.09,1,36,4183.65,0,7,187,Retail
CUST1918,Medium,Professional,334.38,1,12,798.7,0,7,29,Finance
CUST1919,Small,Basic,217.4,3,6,385.05,0,58,16,Retail
CUST1920,Small,Basic,138.13,6,6,345.37,1,45,6,Manufacturing
CUST1921,Medium,Professional,662.13,4,12,1000.76,0,16,32,Healthcare
CUST1922,Medium,Professional,357.74,4,12,1437.12,0,11,35,Retail
CUST1923,Medium,Professional,663.51,6,12,1086.27,0,0,41,Healthcare
CUST1924,Small,Basic,126.18,10,6,364.49,1,63,14,Finance
CUST1925,Enterprise,Enterprise,708.26,2,24,3635.01,0,12,103,Retail
CUST1926,Small,Basic,114.34,4,12,390.56,1,50,15,Healthcare
CUST1927,Small,Basic,280.32,9,12,353.53,0,40,15,Finance
CUST1928,Enterprise,Enterprise,979.43,0,36,4990.55,0,4,245,Finance
CUST1929,Small,Basic,198.13,3,6,420.61,0,9,16,Finance
CUST1930,Small,Basic,108.15,5,12,334.64,0,59,9,Manufacturing
CUST1931,Medium,Professional,317.1,4,12,932.11,0,4,36,Finance
CUST1932,Medium,Professional,377.81,6,12,950.21,0,6,26,Healthcare
CUST1933,Enterprise,Enterprise,1263.5,1,24,4924.33,0,2,110,Retail
CUST1934,Small,Basic,143.03,6,6,361.85,1,65,9,Technology
CUST1935,Medium,Professional,514.31,4,24,1379.95,0,19,59,Technology
CUST1936,Enterprise,Enterprise,1011.57,2,24,2833.97,0,4,128,Technology
CUST1937,Small,Basic,160.56,10,12,427.84,1,61,17,Technology
CUST1938,Medium,Professional,599.57,6,24,998.16,0,7,49,Healthcare
CUST1939,Small,Basic,252.17,4,12,327.57,0,9,10,Finance
CUST1940,Small,Basic,182.97,3,12,319.9,0,36,7,Technology
CUST1941,Enterprise,Enterprise,772.04,3,24,2929.08,0,4,245,Retail
CUST1942,Medium,Professional,505.47,2,12,1071.54,0,7,42,Manufacturing
CUST1943,Small,Basic,226.56,2,6,337.68,0,0,18,Technology
CUST1944,Medium,Professional,649.19,1,12,1308.57,0,20,59,Finance
CUST1945,Enterprise,Enterprise,1139.87,0,24,4397.79,0,11,169,Healthcare
CUST1946,Enterprise,Enterprise,747.71,3,24,2630.45,0,13,143,Finance
CUST1947,Enterprise,Enterprise,1405.61,3,24,1565.17,0,6,162,Manufacturing
CUST1948,Medium,Professional,370.81,4,24,1070.91,0,6,30,Manufacturing
CUST1949,Small,Basic,215.96,4,6,318.57,0,25,8,Retail
CUST1950,Small,Basic,182.09,7,6,336.8,1,2,12,Retail
CUST1951,Medium,Professional,630.21,2,24,950.2,0,0,31,Manufacturing
CUST1952,Medium,Professional,486.84,4,12,1154.5,1,26,42,Retail
CUST1953,Medium,Professional,516.41,3,12,830.2,0,22,47,Retail
CUST1954,Medium,Professional,580.6,4,12,785.81,0,23,26,Finance
CUST1955,Medium,Professional,355.35,4,12,977.34,0,13,35,Manufacturing
CUST1956,Medium,Professional,568.46,6,24,1110.88,1,40,35,Retail
CUST1957,Medium,Professional,407.25,4,24,1038.75,0,9,33,Manufacturing
CUST1958,Medium,Professional,493.77,5,24,1365.84,0,0,44,Manufacturing
CUST1959,Medium,Professional,462.25,1,24,1277.31,1,32,56,Retail
CUST1960,Enterprise,Enterprise,1371.12,2,36,4894.51,0,6,177,Retail
CUST1961,Medium,Professional,406.09,3,12,1388.72,0,0,59,Retail
CUST1962,Medium,Professional,685.94,1,24,1129.81,0,2,57,Finance
CUST1963,Enterprise,Enterprise,714.46,1,24,3324.49,0,8,110,Finance
CUST1964,Small,Basic,268.73,2,6,315.8,0,42,8,Healthcare
CUST1965,Medium,Professional,521.33,4,12,1434.87,1,15,55,Retail
CUST1966,Enterprise,Enterprise,1276.16,3,36,4648.57,0,3,103,Manufacturing
CUST1967,Small,Basic,146.85,3,12,384.92,0,33,11,Retail
CUST1968,Enterprise,Enterprise,1045.59,0,36,3597.34,0,15,238,Finance
CUST1969,Medium,Professional,312.49,6,12,1176.96,0,13,58,Technology
CUST1970,Small,Basic,82.88,2,12,349.55,1,50,13,Technology
CUST1971,Enterprise,Enterprise,831.87,0,36,1960.92,0,12,243,Healthcare
CUST1972,Small,Basic,84.23,8,12,373.49,1,22,16,Finance
CUST1973,Small,Basic,159.89,2,12,315.8,0,33,5,Finance
CUST1974,Enterprise,Enterprise,997.89,1,36,3416.45,0,13,177,Manufacturing
CUST1975,Enterprise,Enterprise,1364.35,1,36,2978.65,0,9,159,Technology
CUST1976,Small,Basic,50.83,5,6,371.41,1,50,10,Healthcare
CUST1977,Enterprise,Enterprise,1438.51,1,24,1563.77,0,14,117,Finance
CUST1978,Enterprise,Enterprise,1144.55,2,36,3444.05,0,10,237,Manufacturing
CUST1979,Medium,Professional,340.56,1,24,933.96,0,32,35,Retail
CUST1980,Medium,Professional,511.64,6,12,1372.91,0,3,53,Healthcare
CUST1981,Small,Basic,241.17,5,6,368.15,0,45,19,Retail
CUST1982,Medium,Professional,344.85,4,24,1173.82,0,7,58,Healthcare
CUST1983,Medium,Professional,314.66,2,12,1282.1,0,31,54,Healthcare
CUST1984,Small,Basic,222.1,5,6,335.75,0,66,8,Technology
CUST1985,Medium,Professional,624.83,5,12,1028.19,0,4,27,Finance
CUST1986,Medium,Professional,373.58,6,24,1286.35,0,4,55,Finance
CUST1987,Medium,Professional,670.63,6,12,1262.42,0,14,44,Technology
CUST1988,Small,Basic,123.13,8,6,348.26,1,63,8,Retail
CUST1989,Medium,Professional,535.54,1,24,912.08,0,19,49,Manufacturing
CUST1990,Small,Basic,115.5,7,12,374.96,0,6,13,Manufacturing
CUST1991,Medium,Professional,491.88,5,24,855.8,0,1,26,Retail
CUST1992,Enterprise,Enterprise,1230.86,2,36,5009.29,0,9,187,Finance
CUST1993,Small,Basic,195.71,9,12,406.51,0,21,14,Healthcare
CUST1994,Enterprise,Enterprise,1303.39,1,36,4594.1,0,3,225,Healthcare
CUST1995,Small,Basic,255.0,6,6,337.96,1,67,7,Technology
CUST1996,Enterprise,Enterprise,1300.49,2,36,1931.28,0,8,215,Retail
CUST1997,Enterprise,Enterprise,1118.46,3,24,3795.8,0,3,152,Technology
CUST1998,Medium,Professional,639.57,1,24,1037.01,0,5,38,Finance
CUST1999,Enterprise,Enterprise,1161.15,0,36,1720.54,0,5,225,Retail
CUST2000,Medium,Professional,669.84,5,24,1058.59,0,13,28,Manufacturing
