customer_id,total_purchases,avg_order_value,days_since_last_purchase,product_category_preference,email_engagement_score,support_tickets_count,lifetime_value,region,signup_date
CUST-01054,9,72.62,203,Deportes,0.489,19,757.56,Zaragoza,2021-08-29
CUST-01055,119,434.47,332,Ropa,0.382,20,45904.9,Zaragoza,2020-01-23
CUST-01056,30,55.08,250,Ropa,0.641,16,830.23,Madrid,2021-04-16
CUST-01057,25,400.26,92,Libros,0.384,20,9330.69,Murcia,2019-09-04
CUST-01058,84,45.8,275,Ropa,0.185,0,2517.67,Valencia,2022-08-02
CUST-01059,133,421.01,275,Ropa,0.714,20,23051.77,Murcia,2022-03-23
CUST-01060,47,433.07,355,Ropa,0.18,17,14299.08,Sevilla,2019-10-06
CUST-01061,33,293.91,334,Electrónica,0.161,17,5151.0,Barcelona,2022-03-23
CUST-01062,32,260.48,186,Ropa,0.966,5,5674.26,Madrid,2023-04-20
CUST-01063,77,37.39,265,Deportes,0.905,9,2571.67,Madrid,2020-06-30
CUST-01064,81,268.49,180,Alimentación,0.606,16,10631.48,Valencia,2018-07-22
CUST-01065,10,106.22,153,Deportes,0.856,6,1233.94,Madrid,2021-05-18
CUST-01066,72,77.32,318,Belleza,0.422,17,2947.58,Sevilla,2020-02-21
CUST-01067,117,55.38,130,Juguetes,0.677,4,5068.97,Valencia,2018-05-25
CUST-01068,96,288.37,331,Deportes,0.821,19,12392.22,Bilbao,2022-08-10
CUST-01069,112,198.79,309,Belleza,0.247,8,9176.51,Valencia,2018-08-14
CUST-01070,85,325.49,185,Ropa,0.909,8,11943.6,Zaragoza,2022-06-23
CUST-01071,3,62.5,113,Libros,0.379,3,188.34,Sevilla,2018-09-10
CUST-01072,126,61.34,178,Libros,0.7,9,6155.16,Valencia,2021-05-29
CUST-01073,44,169.23,199,Electrónica,0.181,17,5930.87,Barcelona,2022-12-12
CUST-01074,33,140.64,351,Alimentación,0.514,4,4138.98,Zaragoza,2018-10-20
CUST-01075,14,460.44,327,Libros,0.974,7,5868.54,Zaragoza,2020-05-06
CUST-01076,113,493.33,239,Hogar,0.502,8,64518.23,Murcia,2020-12-02
CUST-01077,23,474.52,208,Libros,0.771,2,9508.34,Sevilla,2018-06-07
CUST-01078,43,294.03,43,Ropa,0.743,17,14370.74,Sevilla,2022-07-14
CUST-01079,131,467.23,69,Juguetes,0.48,16,56103.05,Madrid,2021-10-18
CUST-01080,4,313.9,3,Juguetes,0.714,17,1223.83,Barcelona,2019-05-16
CUST-01081,44,342.14,268,Alimentación,0.904,5,5534.06,Madrid,2022-09-16
CUST-01082,14,220.02,194,Belleza,0.17,3,1860.99,Valencia,2021-10-22
CUST-01083,75,160.1,150,Ropa,0.265,0,11577.91,Sevilla,2021-03-10
CUST-01084,79,465.62,329,Deportes,0.516,1,42002.63,Zaragoza,2023-01-02
CUST-01085,92,17.86,235,Electrónica,0.329,11,651.41,Murcia,2019-12-18
CUST-01086,91,19.3,220,Juguetes,0.492,2,1363.22,Valencia,2023-01-15
CUST-01087,32,457.86,3,Juguetes,0.156,8,7376.83,Valencia,2020-03-20
CUST-01088,94,222.75,93,Libros,0.536,8,8329.87,Málaga,2020-06-17
CUST-01089,36,186.56,222,Hogar,0.006,6,2683.77,Murcia,2019-08-07
CUST-01090,102,219.21,169,Hogar,0.901,5,20114.18,Madrid,2023-04-27
CUST-01091,31,219.23,281,Libros,0.496,4,4026.02,Murcia,2022-04-15
CUST-01092,34,68.22,55,Juguetes,0.793,4,1020.54,Zaragoza,2020-10-21
CUST-01093,14,343.98,175,Deportes,0.43,19,4640.85,Madrid,2020-06-08
CUST-01094,73,250.68,219,Libros,0.248,4,17500.38,Murcia,2019-01-18
CUST-01095,30,434.12,358,Libros,0.247,13,6232.72,Sevilla,2021-12-17
CUST-01096,49,496.39,302,Hogar,0.629,4,12318.34,Barcelona,2018-09-28
CUST-01097,71,495.34,74,Electrónica,0.426,19,16869.9,Zaragoza,2022-11-06
CUST-01098,105,269.61,358,Juguetes,0.633,7,14143.14,Madrid,2020-05-22
CUST-01099,131,222.13,26,Electrónica,0.304,8,18251.45,Murcia,2023-04-16
CUST-01100,64,170.12,24,Juguetes,0.182,0,3777.13,Málaga,2022-03-06
CUST-01101,74,243.95,310,Deportes,0.101,5,9514.23,Málaga,2020-10-03
CUST-01102,78,69.09,342,Belleza,0.014,17,5353.55,Málaga,2018-09-24
CUST-01103,93,375.32,301,Belleza,0.529,11,17955.95,Málaga,2019-07-20
CUST-01104,23,445.29,66,Juguetes,0.63,19,4181.87,Sevilla,2021-04-16
CUST-01105,115,463.87,38,Deportes,0.942,19,32466.23,Sevilla,2022-01-25
CUST-01106,137,364.57,22,Deportes,0.128,13,39729.42,Murcia,2019-06-02
CUST-01107,115,320.48,60,Belleza,0.911,2,27071.57,Málaga,2020-12-08
CUST-01108,71,352.9,66,Hogar,0.29,18,8887.68,Madrid,2023-06-15
CUST-01109,127,347.08,262,Juguetes,0.972,5,30589.63,Sevilla,2020-11-09
CUST-01110,103,309.5,105,Juguetes,0.184,5,25971.67,Zaragoza,2021-04-27
CUST-01111,129,358.26,268,Alimentación,0.259,7,26191.61,Madrid,2019-07-04
CUST-01112,58,37.12,121,Hogar,0.292,20,932.93,Barcelona,2022-12-15
CUST-01113,70,438.59,26,Hogar,0.642,7,36552.43,Bilbao,2019-03-07
CUST-01114,89,321.85,188,Electrónica,0.325,17,15400.35,Barcelona,2018-10-01
CUST-01115,84,492.85,320,Libros,0.816,11,20590.06,Zaragoza,2023-05-31
CUST-01116,66,486.23,275,Hogar,0.657,18,12701.64,Bilbao,2022-03-08
CUST-01117,142,114.99,226,Libros,0.221,8,7895.31,Zaragoza,2021-07-13
CUST-01118,115,127.39,222,Hogar,0.369,15,5630.26,Zaragoza,2019-01-07
CUST-01119,46,106.6,251,Hogar,0.943,5,4328.94,Murcia,2018-02-13
CUST-01120,46,411.49,351,Hogar,0.608,2,8123.56,Bilbao,2020-05-23
CUST-01121,104,63.61,269,Alimentación,0.137,0,5576.58,Sevilla,2020-02-13
CUST-01122,29,415.88,329,Electrónica,0.935,4,6313.79,Zaragoza,2018-06-21
CUST-01123,4,399.31,4,Hogar,0.958,3,1258.84,Bilbao,2022-08-03
CUST-01124,52,82.53,288,Ropa,0.892,5,2474.71,Málaga,2020-09-07
CUST-01125,15,278.61,136,Deportes,0.627,3,1333.51,Valencia,2018-04-02
CUST-01126,27,263.1,212,Libros,0.142,7,2284.56,Barcelona,2020-05-24
CUST-01127,91,332.85,115,Hogar,0.922,12,27808.34,Zaragoza,2022-01-04
CUST-01128,44,495.52,114,Alimentación,0.102,9,13552.17,Barcelona,2021-06-14
CUST-01129,93,462.81,43,Ropa,0.896,19,18765.7,Málaga,2020-05-27
CUST-01130,109,87.86,341,Hogar,0.687,19,9919.65,Málaga,2019-12-15
CUST-01131,128,335.94,135,Libros,0.811,2,43429.06,Barcelona,2022-10-31
CUST-01132,82,86.67,228,Hogar,0.721,15,7342.78,Valencia,2018-08-20
CUST-01133,38,58.87,65,Libros,0.182,12,1381.04,Zaragoza,2020-10-09
CUST-01134,106,306.85,325,Alimentación,0.333,20,36736.42,Zaragoza,2020-02-24
CUST-01135,138,273.88,272,Alimentación,0.536,7,24422.07,Zaragoza,2021-04-04
CUST-01136,23,129.07,1,Deportes,0.203,0,1858.82,Zaragoza,2020-08-28
CUST-01137,16,457.01,184,Ropa,0.849,4,4133.03,Valencia,2018-10-23
CUST-01138,54,416.49,28,Deportes,0.747,3,26220.43,Zaragoza,2021-12-12
CUST-01139,7,352.62,217,Juguetes,0.372,3,2212.8,Valencia,2018-06-01
CUST-01140,8,86.24,72,Hogar,0.079,2,214.72,Murcia,2022-08-30
CUST-01141,47,242.84,71,Hogar,0.748,9,8253.84,Zaragoza,2022-01-19
CUST-01142,4,154.08,79,Alimentación,0.06,20,202.71,Málaga,2022-03-19
CUST-01143,3,207.25,216,Hogar,0.68,14,496.62,Valencia,2022-08-26
CUST-01144,59,220.48,80,Libros,0.272,2,10007.96,Bilbao,2023-05-02
CUST-01145,103,315.24,112,Deportes,0.392,17,27423.12,Valencia,2018-06-08
CUST-01146,81,331.56,207,Alimentación,0.827,5,9378.36,Murcia,2020-01-31
CUST-01147,70,67.57,39,Deportes,0.363,10,1538.37,Zaragoza,2019-08-01
CUST-01148,17,117.78,5,Ropa,0.757,9,939.0,Valencia,2019-02-18
CUST-01149,69,56.24,291,Deportes,0.565,18,4609.5,Madrid,2020-09-17
CUST-01150,81,60.21,158,Electrónica,0.008,11,4762.46,Madrid,2023-05-18
CUST-01151,81,379.64,182,Deportes,0.974,3,18394.73,Zaragoza,2023-01-11
CUST-01152,7,299.78,195,Hogar,0.477,1,1177.46,Barcelona,2018-11-07
CUST-01153,24,477.12,118,Ropa,0.884,20,4886.96,Murcia,2022-01-11
CUST-01154,115,395.9,173,Belleza,0.291,19,48731.76,Valencia,2020-06-01
CUST-01155,62,116.28,312,Juguetes,0.607,4,5841.1,Madrid,2020-10-15
CUST-01156,37,386.66,158,Electrónica,0.547,2,10715.81,Barcelona,2020-07-20
CUST-01157,76,93.31,143,Hogar,0.577,11,2696.97,Málaga,2019-01-02
CUST-01158,122,489.56,226,Libros,0.65,4,68437.2,Murcia,2023-06-14
CUST-01159,94,431.62,205,Electrónica,0.409,19,45661.1,Murcia,2018-09-22
CUST-01160,132,424.75,160,Belleza,0.374,13,42350.11,Murcia,2019-06-23
CUST-01161,63,354.38,287,Electrónica,0.008,3,12538.13,Madrid,2018-11-21
CUST-01162,58,203.29,236,Ropa,0.669,11,8481.02,Zaragoza,2021-08-08
CUST-01163,22,102.43,55,Ropa,0.917,12,2234.07,Murcia,2019-02-13
CUST-01164,17,168.88,309,Belleza,0.486,15,1156.69,Zaragoza,2020-07-19
CUST-01165,121,85.57,109,Hogar,0.32,1,12311.18,Madrid,2022-05-05
CUST-01166,93,397.94,242,Electrónica,0.213,6,40014.19,Zaragoza,2023-05-06
CUST-01167,65,323.31,42,Libros,0.142,8,13965.86,Zaragoza,2019-09-03
CUST-01168,135,118.84,132,Juguetes,0.184,1,6147.78,Murcia,2023-01-21
CUST-01169,77,94.8,178,Belleza,0.942,15,5313.74,Zaragoza,2021-11-11
CUST-01170,91,457.61,292,Juguetes,0.389,0,33514.62,Valencia,2023-01-05
CUST-01171,149,314.01,165,Ropa,0.664,10,14633.63,Sevilla,2023-01-11
CUST-01172,128,434.19,58,Hogar,0.792,13,29817.94,Murcia,2022-01-19
CUST-01173,33,322.63,327,Alimentación,0.969,3,3543.65,Madrid,2022-03-08
CUST-01174,140,390.58,307,Juguetes,0.378,11,26727.45,Sevilla,2019-01-27
CUST-01175,94,22.85,157,Belleza,0.502,3,1996.23,Madrid,2021-08-21
CUST-01176,106,185.59,277,Juguetes,0.426,10,7909.19,Murcia,2018-12-27
CUST-01177,96,100.79,304,Juguetes,0.163,13,6225.5,Murcia,2022-09-27
CUST-01178,26,497.75,53,Libros,0.09,0,11060.25,Zaragoza,2020-04-22
CUST-01179,140,63.36,227,Alimentación,0.503,1,7991.69,Barcelona,2022-10-11
CUST-01180,58,391.79,282,Deportes,0.381,6,24330.58,Zaragoza,2023-05-01
CUST-01181,119,215.27,330,Belleza,0.704,12,7860.48,Barcelona,2020-02-07
CUST-01182,69,441.61,135,Libros,0.307,13,27605.92,Sevilla,2018-01-09
CUST-01183,4,27.73,191,Electrónica,0.841,16,115.14,Zaragoza,2021-05-13
CUST-01184,44,480.19,220,Belleza,0.242,12,10002.05,Málaga,2021-08-12
CUST-01185,148,223.11,325,Electrónica,0.39,5,21886.08,Zaragoza,2019-10-14
CUST-01186,60,63.3,64,Juguetes,0.504,20,3111.47,Valencia,2020-03-13
CUST-01187,83,113.82,47,Hogar,0.026,0,8181.2,Bilbao,2021-04-30
CUST-01188,140,461.49,40,Electrónica,0.572,0,62547.95,Valencia,2018-09-25
CUST-01189,48,131.27,113,Belleza,0.297,17,6656.4,Murcia,2022-01-27
CUST-01190,14,148.36,73,Libros,0.627,20,2464.03,Zaragoza,2022-11-11
CUST-01191,118,464.69,62,Ropa,0.107,9,29379.48,Barcelona,2019-01-05
CUST-01192,127,424.64,106,Ropa,0.391,15,54786.61,Barcelona,2020-04-27
CUST-01193,20,116.99,214,Alimentación,0.375,10,2036.09,Barcelona,2020-07-12
CUST-01194,77,19.92,91,Hogar,0.66,20,1297.61,Valencia,2018-03-06
CUST-01195,89,249.7,314,Belleza,0.6,0,9834.91,Barcelona,2022-02-27
CUST-01196,50,308.96,274,Ropa,0.023,16,15214.19,Bilbao,2019-03-19
CUST-01197,56,29.31,70,Ropa,0.22,4,887.7,Málaga,2020-09-13
CUST-01198,90,358.42,333,Ropa,0.294,15,22337.1,Sevilla,2023-04-23
CUST-01199,65,98.89,351,Deportes,0.846,8,7492.84,Zaragoza,2018-07-30
CUST-01200,53,477.57,249,Hogar,0.433,14,17246.14,Bilbao,2022-03-11
CUST-01201,28,309.54,219,Belleza,0.2,11,5517.18,Bilbao,2021-07-19
CUST-01202,43,446.38,261,Alimentación,0.253,13,10828.03,Barcelona,2022-08-21
CUST-01203,8,70.61,165,Juguetes,0.429,5,351.34,Málaga,2018-05-29
CUST-01204,96,85.34,160,Belleza,0.122,10,7532.83,Sevilla,2022-01-08
CUST-01205,120,290.22,164,Deportes,0.899,17,12523.98,Málaga,2019-08-04
CUST-01206,27,287.06,311,Deportes,0.946,2,6328.8,Sevilla,2021-08-16
CUST-01207,82,409.5,101,Juguetes,0.197,15,25143.48,Zaragoza,2019-07-17
CUST-01208,32,234.6,307,Ropa,0.327,12,3849.54,Zaragoza,2018-02-13
CUST-01209,148,494.16,236,Electrónica,0.284,12,24376.66,Bilbao,2020-12-28
CUST-01210,5,48.69,48,Belleza,0.83,13,231.5,Madrid,2019-07-17
CUST-01211,103,53.69,160,Belleza,0.494,1,3616.64,Málaga,2021-11-27
CUST-01212,32,423.89,316,Alimentación,0.103,7,4653.31,Murcia,2018-01-22
CUST-01213,83,432.77,223,Ropa,0.226,2,16955.77,Valencia,2023-01-22
CUST-01214,14,140.95,22,Electrónica,0.111,9,725.26,Málaga,2019-11-06
CUST-01215,44,463.56,298,Libros,0.461,4,11980.97,Zaragoza,2018-10-31
CUST-01216,32,268.06,123,Alimentación,0.578,15,10110.92,Zaragoza,2019-10-22
CUST-01217,24,142.95,151,Deportes,0.711,11,2753.78,Murcia,2022-11-23
CUST-01218,20,51.45,253,Deportes,0.06,0,929.65,Sevilla,2020-08-16
CUST-01219,125,65.7,106,Deportes,0.814,16,6262.32,Zaragoza,2019-10-04
CUST-01220,40,426.19,54,Alimentación,0.914,7,19179.02,Bilbao,2020-02-29
CUST-01221,103,106.16,142,Deportes,0.423,9,12644.03,Murcia,2021-03-28
CUST-01222,119,439.96,56,Hogar,0.241,14,24519.36,Barcelona,2018-02-28
CUST-01223,91,143.81,281,Alimentación,0.084,13,6423.73,Murcia,2020-03-23
CUST-01224,14,229.05,189,Belleza,0.098,20,2065.98,Zaragoza,2023-03-16
CUST-01225,76,106.88,90,Deportes,0.594,16,6877.67,Zaragoza,2020-11-28
CUST-01226,13,328.48,56,Ropa,0.22,1,4720.97,Zaragoza,2021-03-24
CUST-01227,17,273.08,141,Deportes,0.226,19,4315.36,Bilbao,2020-04-08
CUST-01228,26,121.65,354,Juguetes,0.268,6,1435.72,Zaragoza,2019-02-21
CUST-01229,74,370.93,48,Libros,0.185,19,20012.45,Málaga,2019-09-18
CUST-01230,81,345.5,85,Hogar,0.187,14,11968.01,Sevilla,2018-01-27
CUST-01231,86,25.1,135,Juguetes,0.881,5,1967.09,Murcia,2022-10-14
CUST-01232,122,297.83,250,Belleza,0.873,15,14477.69,Madrid,2022-08-05
CUST-01233,59,269.76,85,Libros,0.755,3,6207.07,Madrid,2022-07-05
CUST-01234,126,371.39,279,Alimentación,0.257,15,24716.4,Málaga,2020-07-28
CUST-01235,78,359.43,265,Belleza,0.775,19,20631.9,Madrid,2019-07-07
CUST-01236,106,430.29,337,Hogar,0.994,11,34119.07,Madrid,2019-05-16
CUST-01237,53,376.02,99,Belleza,0.921,12,17435.14,Zaragoza,2023-06-01
CUST-01238,135,99.85,347,Alimentación,0.349,10,8787.77,Bilbao,2020-05-04
CUST-01239,49,34.93,266,Libros,0.702,19,702.88,Bilbao,2022-06-17
CUST-01240,74,68.44,4,Belleza,0.499,4,3644.89,Murcia,2018-11-04
CUST-01241,78,251.11,33,Hogar,0.8,0,13876.55,Bilbao,2019-03-22
CUST-01242,14,251.86,2,Ropa,0.43,0,1216.17,Bilbao,2018-10-10
CUST-01243,129,337.68,287,Libros,0.155,2,41028.86,Málaga,2018-10-20
CUST-01244,150,460.36,148,Juguetes,0.219,15,78696.79,Sevilla,2019-05-25
CUST-01245,103,483.95,50,Juguetes,0.893,9,41738.51,Zaragoza,2018-12-21
CUST-01246,149,82.5,102,Belleza,0.25,13,9819.93,Zaragoza,2019-09-09
CUST-01247,77,289.83,321,Ropa,0.461,5,14246.43,Bilbao,2022-11-29
CUST-01248,36,270.39,355,Ropa,0.313,11,7023.51,Zaragoza,2020-05-25
CUST-01249,106,238.72,286,Juguetes,0.026,13,9605.17,Murcia,2018-10-15
CUST-01250,149,263.42,65,Deportes,0.621,18,42783.01,Bilbao,2018-04-20
CUST-01251,104,339.99,236,Hogar,0.807,16,25253.32,Zaragoza,2018-04-22
CUST-01252,70,417.5,332,Electrónica,0.107,19,11329.34,Barcelona,2019-08-19
CUST-01253,16,73.9,299,Belleza,0.674,1,1101.31,Murcia,2020-11-23
CUST-01254,35,123.42,345,Alimentación,0.64,4,2465.7,Valencia,2019-09-29
CUST-01255,52,70.63,0,Alimentación,0.153,3,2820.09,Madrid,2019-05-22
CUST-01256,122,26.96,258,Ropa,0.444,1,3728.02,Sevilla,2019-09-07
CUST-01257,48,412.83,279,Alimentación,0.26,19,18095.6,Zaragoza,2022-10-26
CUST-01258,38,323.56,94,Juguetes,0.142,7,5578.34,Barcelona,2022-02-27
CUST-01259,123,155.67,341,Alimentación,0.1,18,14239.31,Sevilla,2021-09-29
CUST-01260,99,353.36,54,Juguetes,0.464,13,15159.72,Bilbao,2019-08-04
CUST-01261,145,203.87,297,Ropa,0.303,20,26172.85,Murcia,2021-09-07
CUST-01262,91,481.96,239,Electrónica,0.882,14,24087.61,Murcia,2018-11-21
CUST-01263,90,452.74,268,Deportes,0.391,2,18623.12,Málaga,2018-11-07
CUST-01264,118,361.86,71,Belleza,0.278,9,48298.63,Málaga,2018-05-20
CUST-01265,121,308.83,92,Juguetes,0.576,16,37288.39,Murcia,2020-12-12
CUST-01266,83,300.59,297,Hogar,0.348,19,26119.02,Bilbao,2018-05-19
CUST-01267,41,127.38,340,Electrónica,0.106,15,3088.08,Madrid,2019-04-20
CUST-01268,45,368.16,196,Ropa,0.756,13,18723.23,Sevilla,2018-05-07
CUST-01269,10,425.7,37,Ropa,0.442,11,3600.91,Bilbao,2022-09-18
CUST-01270,83,67.22,230,Hogar,0.378,20,4554.92,Madrid,2019-02-14
CUST-01271,126,227.19,146,Libros,0.225,5,19770.7,Sevilla,2020-12-18
CUST-01272,150,26.76,342,Ropa,0.096,1,4130.44,Sevilla,2023-01-04
CUST-01273,105,290.62,36,Belleza,0.341,20,23659.55,Madrid,2019-01-25
CUST-01274,129,185.77,316,Alimentación,0.9,4,24478.04,Sevilla,2020-06-17
CUST-01275,19,291.04,65,Juguetes,0.782,9,2161.15,Zaragoza,2020-10-18
CUST-01276,139,175.5,114,Electrónica,0.821,9,27566.91,Sevilla,2019-05-30
CUST-01277,18,438.13,80,Belleza,0.968,2,6159.09,Zaragoza,2019-05-10
CUST-01278,15,279.78,56,Juguetes,0.583,8,3726.29,Bilbao,2018-03-08
CUST-01279,67,112.25,30,Juguetes,0.139,17,7784.62,Málaga,2019-11-07
CUST-01280,127,50.36,288,Deportes,0.904,1,3909.45,Madrid,2018-05-25
CUST-01281,142,247.2,66,Ropa,0.271,1,13818.24,Zaragoza,2020-10-14
CUST-01282,111,246.63,116,Belleza,0.021,1,8862.09,Sevilla,2022-05-21
CUST-01283,5,282.96,26,Juguetes,0.387,12,1309.96,Sevilla,2020-05-30
CUST-01284,30,227.41,315,Hogar,0.983,11,4206.7,Zaragoza,2019-12-04
CUST-01285,61,127.54,301,Electrónica,0.01,13,7567.77,Zaragoza,2022-12-25
CUST-01286,64,409.12,39,Electrónica,0.057,14,12110.85,Madrid,2018-03-31
CUST-01287,63,499.07,66,Belleza,0.606,15,28040.22,Málaga,2021-09-06
CUST-01288,65,470.11,105,Ropa,0.495,11,33853.54,Barcelona,2022-10-25
CUST-01289,78,471.59,282,Alimentación,0.293,20,19119.79,Sevilla,2023-01-03
CUST-01290,139,259.17,27,Belleza,0.347,13,33681.28,Bilbao,2021-06-27
CUST-01291,21,113.72,70,Libros,0.841,16,1211.93,Murcia,2022-02-28
CUST-01292,96,366.58,72,Ropa,0.036,7,32675.75,Sevilla,2021-08-24
CUST-01293,6,256.97,17,Ropa,0.27,18,995.64,Murcia,2022-08-22
CUST-01294,72,429.47,196,Electrónica,0.495,12,19981.6,Barcelona,2018-04-01
CUST-01295,98,104.45,220,Deportes,0.532,9,3359.24,Sevilla,2022-04-12
CUST-01296,87,462.51,134,Electrónica,0.81,18,19913.56,Málaga,2018-02-26
CUST-01297,110,394.57,29,Juguetes,0.807,17,28181.35,Málaga,2022-01-17
CUST-01298,109,292.71,290,Alimentación,0.769,8,14239.18,Bilbao,2020-02-20
CUST-01299,34,455.24,143,Deportes,0.8,8,5835.01,Murcia,2019-05-27
CUST-01300,147,206.38,315,Belleza,0.274,8,27101.02,Bilbao,2022-05-22
CUST-01301,79,290.69,164,Ropa,0.836,5,16062.02,Madrid,2018-02-05
CUST-01302,120,32.95,183,Electrónica,0.48,17,1961.41,Murcia,2018-04-30
CUST-01303,142,167.3,32,Libros,0.44,8,23504.28,Barcelona,2019-07-20
CUST-01304,33,125.3,89,Alimentación,0.147,19,3681.63,Bilbao,2019-04-22
CUST-01305,48,346.95,225,Electrónica,0.58,1,13290.69,Barcelona,2019-04-12
CUST-01306,66,22.82,180,Libros,0.54,1,1265.93,Madrid,2019-12-18
CUST-01307,130,230.25,261,Ropa,0.077,6,17756.26,Barcelona,2020-01-31
CUST-01308,110,439.79,73,Ropa,0.025,19,48829.13,Zaragoza,2019-11-18
CUST-01309,121,472.1,150,Belleza,0.622,5,36072.25,Zaragoza,2019-08-19
CUST-01310,28,310.38,160,Electrónica,0.511,16,8735.14,Valencia,2021-12-30
CUST-01311,97,417.9,16,Deportes,0.657,4,26064.06,Málaga,2021-08-22
CUST-01312,58,289.22,294,Ropa,0.63,13,13169.37,Barcelona,2018-09-06
CUST-01313,135,267.36,162,Alimentación,0.269,18,20348.08,Madrid,2019-05-15
CUST-01314,93,126.98,161,Deportes,0.748,3,10908.88,Málaga,2020-06-30
CUST-01315,21,185.71,258,Belleza,0.076,11,3463.11,Zaragoza,2021-05-24
CUST-01316,108,126.44,64,Alimentación,0.926,7,13639.18,Sevilla,2020-04-14
CUST-01317,74,180.66,60,Libros,0.082,13,10087.1,Valencia,2018-10-31
CUST-01318,47,440.06,7,Deportes,0.167,13,11107.47,Murcia,2021-02-09
CUST-01319,33,436.69,220,Ropa,0.024,5,17162.36,Murcia,2018-09-29
CUST-01320,91,76.81,356,Juguetes,0.557,9,2845.7,Zaragoza,2023-01-12
CUST-01321,12,50.77,181,Ropa,0.95,13,528.67,Málaga,2022-02-25
CUST-01322,123,354.56,93,Libros,0.724,18,49049.49,Zaragoza,2023-04-03
CUST-01323,2,302.87,189,Hogar,0.674,14,388.54,Barcelona,2020-06-17
CUST-01324,25,127.65,252,Libros,0.341,18,2444.21,Valencia,2020-12-11
CUST-01325,83,201.27,91,Libros,0.954,1,17249.81,Zaragoza,2022-02-13
CUST-01326,133,149.95,315,Juguetes,0.314,11,11094.72,Sevilla,2018-08-31
CUST-01327,125,227.87,86,Libros,0.288,8,33893.53,Bilbao,2022-03-24
CUST-01328,72,83.39,105,Deportes,0.552,16,5880.27,Barcelona,2018-02-26
CUST-01329,2,251.86,13,Deportes,0.37,9,578.08,Madrid,2021-03-15
CUST-01330,134,76.2,232,Alimentación,0.295,3,9645.39,Zaragoza,2023-02-26
CUST-01331,111,254.23,44,Alimentación,0.865,8,27047.58,Barcelona,2018-08-27
CUST-01332,57,367.77,167,Ropa,0.157,10,11498.09,Málaga,2021-07-15
CUST-01333,10,225.19,361,Belleza,0.794,10,1061.45,Barcelona,2021-02-17
CUST-01334,63,81.38,192,Electrónica,0.872,7,4645.07,Madrid,2019-06-28
CUST-01335,125,409.73,254,Hogar,0.283,6,44624.49,Murcia,2018-07-01
CUST-01336,112,47.62,285,Electrónica,0.611,5,1786.34,Sevilla,2021-11-09
CUST-01337,150,128.84,178,Juguetes,0.484,5,21067.29,Bilbao,2022-09-18
CUST-01338,125,252.76,322,Libros,0.392,11,24930.73,Sevilla,2019-08-29
CUST-01339,29,482.02,147,Deportes,0.42,14,8287.3,Barcelona,2021-09-18
CUST-01340,46,240.4,163,Ropa,0.661,11,10254.14,Zaragoza,2021-12-14
CUST-01341,126,306.51,351,Alimentación,0.235,9,20898.64,Valencia,2019-03-17
CUST-01342,144,389.32,133,Electrónica,0.675,13,36565.96,Zaragoza,2020-06-24
CUST-01343,67,457.5,137,Juguetes,0.486,7,18571.04,Zaragoza,2022-08-04
CUST-01344,115,213.76,293,Libros,0.876,17,11936.74,Madrid,2021-07-04
CUST-01345,34,308.41,10,Belleza,0.95,0,10718.43,Barcelona,2018-07-04
CUST-01346,142,45.78,25,Belleza,0.519,11,5083.11,Málaga,2018-11-18
CUST-01347,75,403.62,191,Deportes,0.332,6,24146.25,Zaragoza,2019-05-25
CUST-01348,6,381.23,269,Electrónica,0.103,12,2315.31,Madrid,2018-03-28
CUST-01349,78,26.76,323,Libros,0.772,7,689.64,Valencia,2022-03-16
CUST-01350,103,78.63,138,Juguetes,0.862,2,2968.25,Barcelona,2022-01-18
CUST-01351,4,375.19,277,Electrónica,0.605,4,579.29,Zaragoza,2021-04-19
CUST-01352,80,395.61,217,Deportes,0.512,0,18101.17,Zaragoza,2020-07-28
CUST-01353,68,485.09,295,Ropa,0.471,9,22647.65,Sevilla,2019-04-01
CUST-01354,124,152.95,359,Libros,0.533,7,12217.15,Zaragoza,2020-10-14
CUST-01355,140,361.57,231,Belleza,0.224,0,33288.28,Zaragoza,2019-04-21
CUST-01356,123,288.13,329,Belleza,0.311,4,36457.57,Murcia,2023-06-22
CUST-01357,144,97.09,250,Ropa,0.593,2,5972.63,Barcelona,2021-06-16
CUST-01358,16,387.19,129,Deportes,0.412,10,6510.31,Murcia,2018-03-16
CUST-01359,2,145.05,107,Juguetes,0.755,15,229.48,Málaga,2019-10-04
CUST-01360,119,358.8,263,Belleza,0.555,2,48209.72,Sevilla,2020-05-21
CUST-01361,33,382.09,82,Juguetes,0.52,3,5668.71,Barcelona,2020-06-15
CUST-01362,109,255.16,320,Electrónica,0.803,15,11844.73,Barcelona,2022-11-26
CUST-01363,3,158.92,222,Juguetes,0.996,8,367.22,Zaragoza,2021-06-13
CUST-01364,37,155.75,350,Hogar,0.204,19,6666.33,Málaga,2020-01-31
CUST-01365,119,117.15,169,Alimentación,0.927,4,6242.91,Bilbao,2022-01-04
CUST-01366,82,216.91,76,Electrónica,0.47,0,10327.92,Murcia,2019-01-20
CUST-01367,138,237.42,48,Ropa,0.061,14,27358.2,Sevilla,2018-05-17
CUST-01368,89,319.98,98,Deportes,0.275,13,23523.62,Málaga,2019-09-19
CUST-01369,66,287.14,328,Juguetes,0.659,2,15793.49,Málaga,2018-07-30
CUST-01370,46,142.52,52,Libros,0.127,16,5432.14,Sevilla,2022-04-18
